nu_e
Z
Z
Z
 0.000E+00  0.000E+00  0.000E+00  4.358E-05  0.000E+00  1.393E-04  1.600E-04  5.368E-04  9.811E-04  1.432E-03  1.990E-03  4.168E-03  6.075E-03  7.431E-03  9.846E-03  1.312E-02  1.583E-02  2.235E-02  2.780E-02  3.340E-02  4.065E-02  4.691E-02  5.614E-02  6.675E-02  7.675E-02  8.810E-02  9.952E-02  1.104E-01  1.248E-01  1.386E-01  1.517E-01  1.652E-01  1.793E-01  1.996E-01  2.088E-01  2.237E-01  2.381E-01  2.543E-01  2.640E-01  2.757E-01  2.866E-01  3.013E-01  3.078E-01  3.217E-01  3.275E-01  3.318E-01  3.402E-01  3.401E-01  3.465E-01  3.497E-01  3.551E-01  3.588E-01  3.570E-01  3.576E-01  3.548E-01  3.538E-01  3.528E-01  3.499E-01  3.481E-01  3.434E-01  3.368E-01  3.363E-01  3.296E-01  3.263E-01  3.141E-01  3.132E-01  3.055E-01  2.962E-01  2.866E-01  2.770E-01  2.719E-01  2.625E-01  2.541E-01  2.433E-01  2.366E-01  2.265E-01  2.159E-01  2.076E-01  1.995E-01  1.877E-01  1.797E-01  1.699E-01  1.572E-01  1.476E-01  1.443E-01  1.343E-01  1.254E-01  1.160E-01  1.079E-01  1.014E-01  9.679E-02  8.847E-02  8.081E-02  7.403E-02  6.894E-02  6.201E-02  5.734E-02  5.317E-02  4.827E-02  4.412E-02  4.031E-02  3.535E-02  3.166E-02  2.789E-02  2.407E-02  2.195E-02  1.937E-02  1.662E-02  1.451E-02  1.244E-02  1.069E-02  8.978E-03  7.808E-03  6.677E-03  5.402E-03  4.176E-03  3.708E-03  3.077E-03  2.824E-03  2.298E-03  1.778E-03  1.471E-03  1.145E-03  1.123E-03  9.091E-04  8.202E-04  5.380E-04  4.275E-04  3.472E-04  3.384E-04  3.284E-04  2.721E-04  1.637E-04  1.545E-04  7.084E-05  1.485E-04  2.785E-05  4.908E-05  5.575E-05  4.151E-05  2.088E-05  2.721E-05  2.069E-05  1.377E-05  2.090E-05  2.685E-05  0.000E+00  Z
 0.000E+00  0.000E+00  0.000E+00  0.000E+00  3.865E-05  6.975E-05  9.654E-05  5.966E-04  9.230E-04  1.457E-03  2.420E-03  3.809E-03  5.661E-03  7.718E-03  9.313E-03  1.217E-02  1.695E-02  2.088E-02  2.598E-02  3.203E-02  3.860E-02  4.568E-02  5.329E-02  6.314E-02  7.199E-02  8.136E-02  9.487E-02  1.074E-01  1.198E-01  1.317E-01  1.471E-01  1.601E-01  1.757E-01  1.891E-01  2.045E-01  2.194E-01  2.307E-01  2.440E-01  2.574E-01  2.732E-01  2.857E-01  2.937E-01  3.055E-01  3.168E-01  3.221E-01  3.308E-01  3.376E-01  3.464E-01  3.555E-01  3.548E-01  3.604E-01  3.609E-01  3.639E-01  3.674E-01  3.656E-01  3.630E-01  3.631E-01  3.619E-01  3.591E-01  3.540E-01  3.506E-01  3.451E-01  3.352E-01  3.256E-01  3.244E-01  3.165E-01  3.079E-01  2.994E-01  2.933E-01  2.854E-01  2.721E-01  2.643E-01  2.564E-01  2.501E-01  2.376E-01  2.308E-01  2.191E-01  2.125E-01  1.984E-01  1.943E-01  1.840E-01  1.740E-01  1.668E-01  1.560E-01  1.492E-01  1.407E-01  1.329E-01  1.270E-01  1.193E-01  1.131E-01  1.060E-01  9.883E-02  9.229E-02  8.633E-02  8.011E-02  7.306E-02  6.928E-02  6.222E-02  5.867E-02  5.344E-02  4.908E-02  4.539E-02  4.148E-02  3.709E-02  3.422E-02  3.040E-02  2.709E-02  2.345E-02  2.238E-02  1.927E-02  1.711E-02  1.514E-02  1.352E-02  1.123E-02  9.893E-03  8.424E-03  6.887E-03  5.623E-03  4.883E-03  4.365E-03  3.621E-03  3.066E-03  2.292E-03  2.056E-03  1.611E-03  1.307E-03  1.173E-03  1.009E-03  7.691E-04  7.323E-04  5.216E-04  5.806E-04  3.694E-04  2.902E-04  2.394E-04  2.055E-04  1.817E-04  1.324E-04  9.833E-05  8.359E-05  9.001E-05  2.774E-05  3.411E-05  2.773E-05  4.723E-05  1.335E-05  6.996E-06  6.753E-06  0.000E+00  Z
 0.000E+00  6.704E-05  0.000E+00  4.350E-05  3.833E-05  1.045E-04  1.277E-04  5.669E-04  8.410E-04  1.484E-03  2.222E-03  3.010E-03  4.231E-03  6.050E-03  7.468E-03  1.019E-02  1.356E-02  1.645E-02  2.193E-02  2.530E-02  3.194E-02  3.720E-02  4.471E-02  5.449E-02  6.191E-02  7.021E-02  8.047E-02  8.868E-02  1.026E-01  1.148E-01  1.270E-01  1.409E-01  1.547E-01  1.667E-01  1.794E-01  1.949E-01  2.026E-01  2.205E-01  2.290E-01  2.424E-01  2.520E-01  2.629E-01  2.756E-01  2.852E-01  2.963E-01  3.036E-01  3.112E-01  3.226E-01  3.278E-01  3.384E-01  3.436E-01  3.482E-01  3.527E-01  3.621E-01  3.625E-01  3.634E-01  3.692E-01  3.713E-01  3.737E-01  3.715E-01  3.733E-01  3.736E-01  3.717E-01  3.716E-01  3.709E-01  3.636E-01  3.599E-01  3.568E-01  3.557E-01  3.458E-01  3.396E-01  3.337E-01  3.264E-01  3.178E-01  3.135E-01  3.026E-01  2.921E-01  2.852E-01  2.755E-01  2.645E-01  2.586E-01  2.451E-01  2.388E-01  2.278E-01  2.181E-01  2.071E-01  1.993E-01  1.929E-01  1.829E-01  1.710E-01  1.632E-01  1.527E-01  1.453E-01  1.365E-01  1.297E-01  1.203E-01  1.125E-01  1.057E-01  9.744E-02  9.181E-02  8.477E-02  7.906E-02  7.330E-02  6.692E-02  6.170E-02  5.641E-02  4.971E-02  4.719E-02  4.213E-02  3.920E-02  3.430E-02  3.101E-02  2.857E-02  2.532E-02  2.274E-02  2.060E-02  1.760E-02  1.608E-02  1.424E-02  1.257E-02  1.065E-02  9.030E-03  7.960E-03  7.263E-03  6.068E-03  5.274E-03  4.433E-03  3.609E-03  3.004E-03  2.918E-03  2.211E-03  1.816E-03  1.459E-03  1.259E-03  1.118E-03  9.206E-04  7.966E-04  5.788E-04  5.024E-04  2.702E-04  2.504E-04  2.210E-04  1.778E-04  2.186E-04  1.226E-04  7.417E-05  6.104E-05  9.454E-05  6.688E-05  4.028E-05  5.951E-05  3.992E-05  2.685E-05  2.587E-05  0.000E+00  Z
 0.000E+00  0.000E+00  0.000E+00  0.000E+00  3.838E-05  0.000E+00  0.000E+00  1.489E-04  2.800E-04  3.441E-04  4.540E-04  8.434E-04  1.224E-03  1.870E-03  2.532E-03  3.319E-03  3.883E-03  5.667E-03  7.074E-03  8.700E-03  1.200E-02  1.427E-02  1.644E-02  1.974E-02  2.377E-02  2.974E-02  3.342E-02  3.781E-02  4.574E-02  5.222E-02  5.913E-02  6.855E-02  7.567E-02  8.440E-02  9.388E-02  1.066E-01  1.181E-01  1.240E-01  1.382E-01  1.521E-01  1.654E-01  1.778E-01  1.924E-01  2.008E-01  2.157E-01  2.312E-01  2.497E-01  2.621E-01  2.756E-01  2.911E-01  3.063E-01  3.187E-01  3.334E-01  3.477E-01  3.630E-01  3.734E-01  3.850E-01  4.038E-01  4.132E-01  4.198E-01  4.306E-01  4.407E-01  4.514E-01  4.594E-01  4.641E-01  4.738E-01  4.766E-01  4.775E-01  4.825E-01  4.864E-01  4.857E-01  4.828E-01  4.847E-01  4.776E-01  4.763E-01  4.726E-01  4.608E-01  4.575E-01  4.511E-01  4.441E-01  4.292E-01  4.202E-01  4.109E-01  3.975E-01  3.871E-01  3.750E-01  3.615E-01  3.541E-01  3.376E-01  3.217E-01  3.080E-01  2.956E-01  2.805E-01  2.701E-01  2.538E-01  2.433E-01  2.277E-01  2.154E-01  2.061E-01  1.931E-01  1.808E-01  1.675E-01  1.576E-01  1.454E-01  1.340E-01  1.265E-01  1.155E-01  1.075E-01  9.875E-02  8.860E-02  8.235E-02  7.434E-02  6.840E-02  6.147E-02  5.647E-02  5.011E-02  4.510E-02  4.029E-02  3.608E-02  3.164E-02  2.745E-02  2.507E-02  2.210E-02  1.951E-02  1.676E-02  1.384E-02  1.243E-02  1.100E-02  9.232E-03  8.088E-03  6.773E-03  6.141E-03  4.926E-03  3.967E-03  3.322E-03  2.879E-03  2.469E-03  1.972E-03  1.642E-03  1.705E-03  1.562E-03  1.637E-03  2.386E-03  3.162E-03  4.524E-03  5.545E-03  7.435E-03  8.675E-03  9.970E-03  1.062E-02  1.186E-02  1.210E-02  1.268E-02  1.239E-02  1.259E-02  1.226E-02  1.138E-02  1.006E-02  9.335E-03  7.993E-03  7.097E-03  6.095E-03  5.155E-03  4.255E-03  3.561E-03  3.168E-03  2.356E-03  2.140E-03  1.635E-03  1.473E-03  1.086E-03  9.408E-04  7.262E-04  6.003E-04  4.337E-04  3.747E-04  2.287E-04  1.772E-04  2.030E-04  1.709E-04  1.029E-04  7.865E-05  4.898E-05  6.585E-05  4.227E-05  6.677E-05  0.000E+00  Z
 0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.649E-05  0.000E+00  2.404E-05  4.647E-05  6.606E-05  1.713E-04  2.491E-04  4.230E-04  7.032E-04  9.879E-04  1.442E-03  1.589E-03  2.292E-03  3.273E-03  4.923E-03  5.584E-03  7.739E-03  9.794E-03  1.109E-02  1.451E-02  1.840E-02  2.134E-02  2.512E-02  3.004E-02  3.704E-02  4.177E-02  4.931E-02  5.543E-02  6.484E-02  7.362E-02  8.396E-02  9.456E-02  1.055E-01  1.208E-01  1.322E-01  1.484E-01  1.594E-01  1.795E-01  1.926E-01  2.139E-01  2.306E-01  2.502E-01  2.703E-01  2.892E-01  3.132E-01  3.350E-01  3.544E-01  3.745E-01  3.967E-01  4.183E-01  4.414E-01  4.589E-01  4.823E-01  5.029E-01  5.208E-01  5.394E-01  5.585E-01  5.783E-01  5.926E-01  6.009E-01  6.136E-01  6.260E-01  6.424E-01  6.448E-01  6.547E-01  6.573E-01  6.631E-01  6.613E-01  6.639E-01  6.652E-01  6.623E-01  6.506E-01  6.460E-01  6.377E-01  6.310E-01  6.233E-01  6.126E-01  5.941E-01  5.823E-01  5.671E-01  5.509E-01  5.351E-01  5.148E-01  4.995E-01  4.786E-01  4.594E-01  4.410E-01  4.241E-01  4.069E-01  3.854E-01  3.663E-01  3.443E-01  3.266E-01  3.078E-01  2.904E-01  2.723E-01  2.560E-01  2.351E-01  2.215E-01  2.070E-01  1.918E-01  1.761E-01  1.621E-01  1.508E-01  1.367E-01  1.261E-01  1.148E-01  1.035E-01  9.419E-02  8.594E-02  7.589E-02  6.787E-02  6.001E-02  5.445E-02  4.774E-02  4.160E-02  3.816E-02  3.290E-02  2.873E-02  2.531E-02  2.140E-02  1.915E-02  1.608E-02  1.410E-02  1.193E-02  1.014E-02  8.530E-03  6.824E-03  5.826E-03  5.583E-03  4.477E-03  3.919E-03  4.038E-03  4.218E-03  5.422E-03  6.718E-03  8.489E-03  1.090E-02  1.276E-02  1.556E-02  1.892E-02  2.181E-02  2.430E-02  2.683E-02  2.987E-02  3.071E-02  3.265E-02  3.229E-02  3.226E-02  3.197E-02  3.029E-02  2.833E-02  2.693E-02  2.398E-02  2.192E-02  1.927E-02  1.684E-02  1.395E-02  1.226E-02  1.042E-02  8.833E-03  7.021E-03  6.083E-03  4.734E-03  4.268E-03  3.498E-03  2.833E-03  2.186E-03  1.882E-03  1.299E-03  1.064E-03  8.600E-04  7.415E-04  5.155E-04  4.537E-04  3.793E-04  2.990E-04  2.345E-04  1.965E-04  1.376E-04  9.385E-05  8.846E-05  7.076E-05  5.981E-05  2.333E-05  2.942E-05  1.201E-05  1.153E-05  1.805E-05  5.659E-06  1.154E-05  5.876E-06  1.720E-05  5.798E-06  0.000E+00  Z
 0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  4.616E-05  1.339E-04  8.535E-05  2.706E-04  2.820E-04  5.660E-04  8.731E-04  8.884E-04  2.037E-03  2.218E-03  2.992E-03  3.675E-03  4.803E-03  5.921E-03  7.699E-03  9.071E-03  1.144E-02  1.397E-02  1.860E-02  2.283E-02  2.542E-02  2.974E-02  3.381E-02  4.208E-02  4.753E-02  5.540E-02  6.300E-02  7.154E-02  8.086E-02  9.162E-02  1.067E-01  1.167E-01  1.297E-01  1.440E-01  1.586E-01  1.764E-01  1.919E-01  2.094E-01  2.302E-01  2.498E-01  2.674E-01  2.933E-01  3.128E-01  3.366E-01  3.581E-01  3.804E-01  4.065E-01  4.267E-01  4.536E-01  4.758E-01  4.966E-01  5.195E-01  5.427E-01  5.607E-01  5.838E-01  6.010E-01  6.180E-01  6.314E-01  6.529E-01  6.616E-01  6.755E-01  6.915E-01  6.954E-01  7.075E-01  7.117E-01  7.099E-01  7.127E-01  7.181E-01  7.107E-01  7.050E-01  7.080E-01  6.918E-01  6.877E-01  6.785E-01  6.579E-01  6.539E-01  6.396E-01  6.251E-01  6.067E-01  5.870E-01  5.737E-01  5.503E-01  5.308E-01  5.105E-01  4.930E-01  4.688E-01  4.479E-01  4.297E-01  4.067E-01  3.871E-01  3.645E-01  3.450E-01  3.257E-01  3.070E-01  2.850E-01  2.701E-01  2.484E-01  2.330E-01  2.148E-01  1.985E-01  1.845E-01  1.705E-01  1.558E-01  1.406E-01  1.298E-01  1.181E-01  1.083E-01  9.718E-02  8.799E-02  7.870E-02  7.091E-02  6.221E-02  5.460E-02  4.951E-02  4.390E-02  3.855E-02  3.395E-02  2.903E-02  2.544E-02  2.132E-02  1.970E-02  1.689E-02  1.442E-02  1.200E-02  1.043E-02  8.888E-03  7.026E-03  6.227E-03  5.525E-03  4.648E-03  5.207E-03  5.274E-03  6.204E-03  7.141E-03  9.445E-03  1.151E-02  1.434E-02  1.833E-02  2.070E-02  2.401E-02  2.726E-02  3.128E-02  3.423E-02  3.540E-02  3.731E-02  3.791E-02  3.795E-02  3.850E-02  3.600E-02  3.399E-02  3.199E-02  3.006E-02  2.626E-02  2.421E-02  2.089E-02  1.778E-02  1.519E-02  1.324E-02  1.087E-02  9.604E-03  7.741E-03  6.503E-03  5.390E-03  4.175E-03  3.558E-03  2.977E-03  2.251E-03  1.809E-03  1.365E-03  1.207E-03  9.755E-04  6.994E-04  6.142E-04  4.334E-04  3.413E-04  2.879E-04  1.854E-04  2.023E-04  1.542E-04  7.051E-05  1.120E-04  5.342E-05  4.109E-05  5.818E-05  2.925E-05  6.043E-06  1.724E-05  2.890E-05  5.889E-06  0.000E+00  Z
 0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.289E-05  0.000E+00  0.000E+00  4.144E-05  6.068E-05  2.341E-04  1.332E-04  2.587E-04  2.885E-04  3.343E-04  5.852E-04  1.111E-03  1.155E-03  1.906E-03  1.620E-03  2.553E-03  3.533E-03  3.953E-03  5.476E-03  7.524E-03  8.297E-03  1.001E-02  1.233E-02  1.488E-02  1.786E-02  1.982E-02  2.372E-02  2.881E-02  3.326E-02  3.809E-02  4.455E-02  5.258E-02  5.935E-02  6.643E-02  7.794E-02  8.563E-02  9.772E-02  1.098E-01  1.250E-01  1.376E-01  1.518E-01  1.684E-01  1.871E-01  2.046E-01  2.266E-01  2.455E-01  2.683E-01  2.899E-01  3.181E-01  3.478E-01  3.679E-01  3.965E-01  4.288E-01  4.626E-01  4.896E-01  5.272E-01  5.588E-01  5.907E-01  6.272E-01  6.641E-01  6.979E-01  7.327E-01  7.727E-01  8.108E-01  8.455E-01  8.824E-01  9.090E-01  9.403E-01  9.770E-01  1.005E+00  1.030E+00  1.060E+00  1.084E+00  1.101E+00  1.117E+00  1.133E+00  1.144E+00  1.155E+00  1.167E+00  1.167E+00  1.172E+00  1.174E+00  1.167E+00  1.161E+00  1.151E+00  1.140E+00  1.120E+00  1.111E+00  1.076E+00  1.059E+00  1.038E+00  1.005E+00  9.806E-01  9.519E-01  9.197E-01  8.817E-01  8.546E-01  8.181E-01  7.801E-01  7.531E-01  7.089E-01  6.829E-01  6.457E-01  6.065E-01  5.714E-01  5.431E-01  5.078E-01  4.769E-01  4.424E-01  4.170E-01  3.817E-01  3.514E-01  3.265E-01  3.023E-01  2.761E-01  2.536E-01  2.330E-01  2.108E-01  1.923E-01  1.738E-01  1.565E-01  1.402E-01  1.268E-01  1.133E-01  1.014E-01  9.037E-02  7.989E-02  6.954E-02  6.086E-02  5.351E-02  4.774E-02  4.088E-02  3.720E-02  3.170E-02  2.879E-02  2.608E-02  2.422E-02  2.308E-02  2.293E-02  2.242E-02  2.394E-02  2.429E-02  2.736E-02  3.033E-02  3.371E-02  3.785E-02  4.304E-02  4.711E-02  5.160E-02  5.994E-02  6.349E-02  6.948E-02  7.574E-02  7.714E-02  8.315E-02  8.543E-02  8.622E-02  8.547E-02  8.209E-02  8.021E-02  7.684E-02  7.295E-02  6.635E-02  6.049E-02  5.566E-02  4.828E-02  4.365E-02  3.728E-02  3.202E-02  2.824E-02  2.415E-02  2.020E-02  1.680E-02  1.400E-02  1.160E-02  9.710E-03  8.042E-03  6.643E-03  5.542E-03  4.201E-03  3.651E-03  2.538E-03  2.158E-03  1.750E-03  1.281E-03  1.132E-03  1.061E-03  7.369E-04  4.630E-04  3.981E-04  3.475E-04  2.292E-04  2.165E-04  1.313E-04  1.325E-04  1.079E-04  6.163E-05  6.245E-05  4.590E-05  3.898E-05  4.496E-05  1.671E-05  5.643E-06  0.000E+00  Z
 0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.334E-05  0.000E+00  0.000E+00  0.000E+00  2.000E-05  3.930E-05  7.596E-05  5.529E-05  1.615E-04  2.639E-04  4.489E-04  4.208E-04  6.101E-04  6.138E-04  1.269E-03  1.433E-03  2.097E-03  2.632E-03  3.105E-03  3.912E-03  5.128E-03  6.919E-03  7.853E-03  9.852E-03  1.176E-02  1.409E-02  1.743E-02  1.988E-02  2.362E-02  2.741E-02  3.322E-02  3.669E-02  4.390E-02  5.069E-02  5.545E-02  6.433E-02  7.244E-02  8.222E-02  9.289E-02  1.032E-01  1.159E-01  1.300E-01  1.447E-01  1.614E-01  1.775E-01  1.936E-01  2.120E-01  2.340E-01  2.562E-01  2.787E-01  3.044E-01  3.288E-01  3.514E-01  3.773E-01  4.116E-01  4.425E-01  4.680E-01  5.022E-01  5.381E-01  5.749E-01  6.074E-01  6.457E-01  6.854E-01  7.232E-01  7.642E-01  8.026E-01  8.496E-01  8.911E-01  9.314E-01  9.711E-01  1.018E+00  1.054E+00  1.104E+00  1.147E+00  1.187E+00  1.226E+00  1.271E+00  1.309E+00  1.344E+00  1.379E+00  1.412E+00  1.443E+00  1.462E+00  1.491E+00  1.513E+00  1.530E+00  1.544E+00  1.551E+00  1.558E+00  1.558E+00  1.560E+00  1.563E+00  1.551E+00  1.538E+00  1.523E+00  1.499E+00  1.476E+00  1.458E+00  1.424E+00  1.390E+00  1.352E+00  1.322E+00  1.275E+00  1.239E+00  1.191E+00  1.152E+00  1.106E+00  1.055E+00  1.008E+00  9.606E-01  9.156E-01  8.700E-01  8.221E-01  7.774E-01  7.294E-01  6.822E-01  6.414E-01  5.983E-01  5.581E-01  5.194E-01  4.785E-01  4.457E-01  4.055E-01  3.744E-01  3.437E-01  3.162E-01  2.844E-01  2.624E-01  2.353E-01  2.133E-01  1.930E-01  1.720E-01  1.559E-01  1.409E-01  1.231E-01  1.119E-01  9.909E-02  8.987E-02  8.008E-02  7.271E-02  6.661E-02  6.096E-02  5.897E-02  5.547E-02  5.379E-02  5.205E-02  5.319E-02  5.494E-02  5.719E-02  5.857E-02  6.316E-02  6.624E-02  7.008E-02  7.675E-02  7.875E-02  8.561E-02  9.042E-02  9.696E-02  1.024E-01  1.066E-01  1.114E-01  1.130E-01  1.159E-01  1.186E-01  1.183E-01  1.175E-01  1.141E-01  1.106E-01  1.055E-01  9.815E-02  9.090E-02  8.500E-02  7.616E-02  6.978E-02  6.168E-02  5.462E-02  4.892E-02  4.201E-02  3.659E-02  3.158E-02  2.708E-02  2.280E-02  1.894E-02  1.591E-02  1.309E-02  1.113E-02  9.379E-03  7.499E-03  6.100E-03  4.988E-03  3.630E-03  3.485E-03  2.686E-03  1.994E-03  1.502E-03  1.319E-03  1.077E-03  7.566E-04  5.707E-04  4.757E-04  3.137E-04  2.982E-04  2.972E-04  1.660E-04  1.674E-04  8.874E-05  6.101E-05  7.185E-05  4.437E-05  2.755E-05  3.209E-05  3.211E-05  2.166E-05  2.750E-05  1.591E-05  0.000E+00  Z
 0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.095E-05  0.000E+00  3.874E-05  1.919E-05  5.564E-05  2.346E-04  1.406E-04  2.233E-04  2.186E-04  5.121E-04  5.499E-04  8.083E-04  9.331E-04  1.285E-03  1.985E-03  2.311E-03  3.272E-03  3.724E-03  4.222E-03  6.191E-03  7.198E-03  7.821E-03  9.887E-03  1.188E-02  1.431E-02  1.721E-02  2.049E-02  2.424E-02  2.717E-02  3.233E-02  3.747E-02  4.227E-02  4.861E-02  5.622E-02  6.338E-02  7.279E-02  8.132E-02  9.024E-02  1.023E-01  1.164E-01  1.283E-01  1.438E-01  1.575E-01  1.722E-01  1.927E-01  2.083E-01  2.285E-01  2.489E-01  2.737E-01  2.989E-01  3.192E-01  3.448E-01  3.717E-01  4.033E-01  4.323E-01  4.655E-01  4.976E-01  5.311E-01  5.658E-01  6.029E-01  6.328E-01  6.759E-01  7.128E-01  7.547E-01  7.975E-01  8.413E-01  8.861E-01  9.272E-01  9.776E-01  1.026E+00  1.068E+00  1.122E+00  1.172E+00  1.215E+00  1.277E+00  1.325E+00  1.377E+00  1.429E+00  1.480E+00  1.532E+00  1.587E+00  1.628E+00  1.685E+00  1.737E+00  1.786E+00  1.833E+00  1.873E+00  1.916E+00  1.956E+00  2.002E+00  2.032E+00  2.059E+00  2.091E+00  2.119E+00  2.145E+00  2.146E+00  2.168E+00  2.171E+00  2.173E+00  2.171E+00  2.154E+00  2.144E+00  2.132E+00  2.107E+00  2.065E+00  2.038E+00  2.004E+00  1.965E+00  1.915E+00  1.862E+00  1.815E+00  1.758E+00  1.703E+00  1.642E+00  1.578E+00  1.514E+00  1.449E+00  1.388E+00  1.316E+00  1.256E+00  1.190E+00  1.119E+00  1.057E+00  9.904E-01  9.332E-01  8.735E-01  8.165E-01  7.582E-01  7.069E-01  6.514E-01  6.043E-01  5.546E-01  5.098E-01  4.688E-01  4.270E-01  3.927E-01  3.573E-01  3.237E-01  2.968E-01  2.711E-01  2.437E-01  2.258E-01  2.042E-01  1.870E-01  1.738E-01  1.613E-01  1.503E-01  1.413E-01  1.351E-01  1.288E-01  1.226E-01  1.220E-01  1.210E-01  1.202E-01  1.182E-01  1.223E-01  1.229E-01  1.277E-01  1.288E-01  1.313E-01  1.367E-01  1.389E-01  1.428E-01  1.454E-01  1.491E-01  1.545E-01  1.569E-01  1.605E-01  1.605E-01  1.621E-01  1.592E-01  1.596E-01  1.574E-01  1.530E-01  1.480E-01  1.409E-01  1.316E-01  1.255E-01  1.159E-01  1.079E-01  9.683E-02  8.756E-02  7.978E-02  6.884E-02  6.193E-02  5.428E-02  4.642E-02  3.997E-02  3.577E-02  3.048E-02  2.560E-02  2.182E-02  1.903E-02  1.540E-02  1.313E-02  1.099E-02  9.041E-03  7.059E-03  5.744E-03  4.986E-03  4.238E-03  3.223E-03  2.548E-03  2.218E-03  1.573E-03  1.551E-03  1.042E-03  8.181E-04  6.652E-04  5.799E-04  4.044E-04  3.213E-04  2.279E-04  2.278E-04  1.361E-04  1.012E-04  6.481E-05  5.919E-05  7.552E-05  5.854E-05  4.264E-05  5.127E-06  1.033E-05  1.052E-05  1.051E-05  1.585E-05  2.126E-05  5.432E-06  5.340E-06  0.000E+00  Z
 0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.309E-05  2.230E-05  0.000E+00  4.137E-05  0.000E+00  0.000E+00  0.000E+00  5.554E-05  5.407E-05  1.236E-04  1.378E-04  1.862E-04  3.801E-04  5.665E-04  6.494E-04  6.848E-04  1.101E-03  1.415E-03  1.731E-03  2.345E-03  2.951E-03  2.921E-03  4.490E-03  5.511E-03  7.392E-03  8.232E-03  1.013E-02  1.203E-02  1.451E-02  1.707E-02  2.030E-02  2.250E-02  2.805E-02  3.187E-02  3.626E-02  4.225E-02  4.964E-02  5.500E-02  6.197E-02  7.211E-02  7.975E-02  8.940E-02  1.009E-01  1.125E-01  1.220E-01  1.393E-01  1.526E-01  1.687E-01  1.853E-01  2.047E-01  2.250E-01  2.461E-01  2.655E-01  2.882E-01  3.155E-01  3.397E-01  3.662E-01  3.913E-01  4.222E-01  4.564E-01  4.857E-01  5.187E-01  5.549E-01  5.934E-01  6.323E-01  6.655E-01  7.042E-01  7.494E-01  7.957E-01  8.355E-01  8.810E-01  9.289E-01  9.766E-01  1.026E+00  1.076E+00  1.126E+00  1.178E+00  1.235E+00  1.290E+00  1.342E+00  1.399E+00  1.458E+00  1.509E+00  1.571E+00  1.629E+00  1.691E+00  1.746E+00  1.812E+00  1.865E+00  1.925E+00  1.992E+00  2.041E+00  2.101E+00  2.162E+00  2.219E+00  2.279E+00  2.320E+00  2.378E+00  2.426E+00  2.467E+00  2.523E+00  2.560E+00  2.594E+00  2.627E+00  2.657E+00  2.674E+00  2.692E+00  2.715E+00  2.723E+00  2.730E+00  2.721E+00  2.719E+00  2.690E+00  2.668E+00  2.649E+00  2.620E+00  2.575E+00  2.529E+00  2.480E+00  2.420E+00  2.368E+00  2.306E+00  2.246E+00  2.165E+00  2.096E+00  2.016E+00  1.938E+00  1.860E+00  1.779E+00  1.688E+00  1.613E+00  1.533E+00  1.444E+00  1.362E+00  1.281E+00  1.210E+00  1.129E+00  1.061E+00  9.909E-01  9.248E-01  8.568E-01  7.928E-01  7.333E-01  6.744E-01  6.247E-01  5.791E-01  5.306E-01  4.921E-01  4.475E-01  4.140E-01  3.785E-01  3.487E-01  3.215E-01  2.997E-01  2.775E-01  2.601E-01  2.442E-01  2.304E-01  2.177E-01  2.095E-01  2.015E-01  1.935E-01  1.904E-01  1.881E-01  1.840E-01  1.813E-01  1.796E-01  1.825E-01  1.846E-01  1.852E-01  1.864E-01  1.875E-01  1.895E-01  1.924E-01  1.934E-01  1.967E-01  1.978E-01  1.978E-01  1.967E-01  2.008E-01  1.959E-01  1.933E-01  1.908E-01  1.873E-01  1.787E-01  1.717E-01  1.646E-01  1.560E-01  1.446E-01  1.337E-01  1.237E-01  1.117E-01  1.007E-01  9.177E-02  8.144E-02  7.167E-02  6.381E-02  5.524E-02  4.868E-02  4.219E-02  3.626E-02  3.024E-02  2.651E-02  2.179E-02  1.929E-02  1.630E-02  1.304E-02  1.090E-02  9.091E-03  7.639E-03  6.422E-03  4.921E-03  4.202E-03  3.314E-03  2.624E-03  2.279E-03  1.825E-03  1.504E-03  1.246E-03  9.705E-04  7.796E-04  5.506E-04  4.801E-04  4.279E-04  2.497E-04  2.549E-04  2.379E-04  1.161E-04  1.006E-04  5.659E-05  8.454E-05  4.084E-05  5.301E-05  2.135E-05  5.241E-06  1.051E-05  4.645E-05  Z
